id,title,stage,concept_origin,generation_model,generation_prompt,product_type,source_bestseller,batch_id,replaces_design_id,generation_run_id,design_brief_id,provenance_class,best_color,created_at,updated_at,deleted_at
1838,50s piano keys tee,gate_review,variation,fal-flux,"distressed piano keys for a producer, nostalgic mood, 3 colors",tee,,batch_20260513_4,1833,ee6d7c73-f194-92c4-7dc3-de6b1413981e,18381,unlinked-post-funnel,royal,2026-05-13T20:19:00+00:00,2026-05-14T17:19:00+00:00,
1839,modern microphone tee,ready_for_ads,variation,nb2-4k,"watercolor microphone for a country fan, nostalgic mood, 2 colors",tee,bs_69,batch_20260514_3,1833,1bf21b37-a006-a2a3-afab-0f66c108e602,18391,full,sports grey,2026-05-14T21:23:00+00:00,2026/05/15 13:23,
1840,70s microphone tee,published,new,fal-flux,"vintage microphone for a classical musician, rebellious mood, 2 colors",tee,,batch_20260314_2,,f6017264-fc71-1a27-2008-802012954dcf,18401,full,black,2026-03-14T10:23:00+00:00,2026-03-15T06:23:00+00:00,
1841,70s piano keys tee,live,new,recraft-crisp,"distressed piano keys for a guitarist, funny mood, 3 colors",tee,,batch_20260222_1,,fc2bc2f9-906c-7ee2-b6ea-8c45f34a0afb,18411,full,heather navy,2026-02-22T06:15:00+00:00,2026-02-24T05:15:00+00:00,
1842,50s piano keys tee,published,variation,fal-flux,"retro piano keys for a vinyl collector, rebellious mood, 2 colors",tee,bs_107,batch_20260114_5,1831,1469c689-165c-3369-bc93-c3dd24356fee,18421,full,black,2026/01/14 18:38,2026-01-16T03:38:00+00:00,
1843,modern turntable tee,published,variation,nb2-4k,"bold graphic turntable for a guitarist, proud mood, 2 colors",tee,bs_3,batch_20260310_4,1836,e933f79e-4286-03f3-5a59-e77a7fb5c2a8,18431,full,MG,2026-03-10T10:16:00+00:00,2026-03-13T01:16:00+00:00,
1844,90s microphone tee,approved,variation,fal-flux,"vintage microphone for a producer, nostalgic mood, 4 colors",tee,,batch_20260521_6,1825,7a59316d-e35c-bf7a-b314-3f1e5c3a6a53,18441,full,MG,2026-05-21T12:56:00+00:00,2026-05-24T04:56:00+00:00,2026-01-09T16:38:00+00:00
1845,80s amplifier tee,live,variation,fal-flux,"vintage amplifier for a classical musician, proud mood, 4 colors",tee,bs_36,batch_20260425_5,1829,f190b054-675f-2c27-6094-5f10895fb0b4,18451,full,white,2026/04/25 20:50,2026-04-27T18:50:00+00:00,
1846,60s guitar tee,mockup_approved,new,fal-flux,"bold graphic guitar for a vinyl collector, chill mood, 3 colors",tee,,batch_20260212_4,,22935983-4354-f42f-aeea-b410bc37926d,18461,full,royal,2026-02-12T06:19:00+00:00,2026-02-13T10:19:00+00:00,
1847,modern amplifier tee,live,variation,nb2-4k,"line art amplifier for a guitarist, funny mood, 3 colors",tee,bs_61,batch_20260118_4,1815,4a85bc22-5da3-05b8-10bb-4bc9dc210374,18471,full,navy,2026-01-18T22:37:00+00:00,2026-01-20T01:37:00+00:00,
1848,60s cassette tee,mockup_approved,new,fal-flux,"distressed cassette for a producer, nostalgic mood, 1 colors",tee,,batch_20260112_4,,796cde46-7f89-656d-9148-a46962d9aa6a,18481,full,charcoal,2026/01/12 03:32,2026-01-14T01:32:00+00:00,
1849,modern piano keys tee,mockup_approved,new,nb2-4k,"distressed piano keys for a metalhead, funny mood, 5 colors",tee,,batch_20260207_3,,67eff98b-51d9-74fe-09a8-196a9a510622,18491,full,heather navy,2026-02-07T00:56:00+00:00,2026-02-07T15:56:00+00:00,
1850,modern guitar tee,mockup_approved,new,gpt-image-2,"distressed guitar for a classical musician, chill mood, 2 colors",tee,,batch_20260220_2,,eea476e5-1588-bea0-e7c7-8195edf57d80,18501,full,navy,2026/02/20 01:55,2026-02-21T03:55:00+00:00,
1851,90s microphone tee,approved,new,fal-flux,"bold graphic microphone for a guitarist, chill mood, 2 colors",tee,,batch_20260606_3,,59329ceb-203a-9587-8add-6571ee522c5f,18511,full,navy,2026/06/06 15:19,2026-06-08T21:19:00+00:00,
1852,90s vinyl record tee,live,new,gpt-image-2,"vintage vinyl record for a metalhead, rebellious mood, 1 colors",tee,,batch_20260415_5,,b2873dc0-528e-fe29-5e62-f024961e6c76,18521,full,royal,2026-04-15T11:16:00+00:00,2026-04-16T23:16:00+00:00,2026-04-14T08:45:00+00:00
1853,  60s guitar tee,live,new,fal-flux,"retro guitar for a classical musician, proud mood, 2 colors",tee,,batch_20260129_1,,b7cd80b4-7164-fc8f-c820-1720d424407f,18531,full,sports grey,2026-01-29T19:26:00+00:00,2026-01-30T19:26:00+00:00,
1854,90s piano keys tee,declined,variation,recraft-crisp,"distressed piano keys for a guitarist, rebellious mood, 5 colors",tee,bs_23,batch_20260530_1,1844,adcd114c-eacd-8fe8-a074-c2b475fef3f8,18541,full,charcoal,2026-05-30T19:20:00+00:00,2026-06-01T04:20:00+00:00,
1855,80s guitar tee,approved,new,nb2-4k,"vintage guitar for a classical musician, nostalgic mood, 2 colors",tee,,batch_20260204_1,,647c6aa6-27aa-4db9-41e0-8fd138e1fa7b,18551,legacy-pre-funnel,royal,2026/02/04 00:12,2026-02-04T11:12:00+00:00,
1856,  90s guitar tee,live,new,recraft-crisp,"retro guitar for a vinyl collector, proud mood, 5 colors",tee,,batch_20260228_6,,8efeade6-4e0a-1a55-7928-45d424a89086,18561,full,white,2026-02-28T08:54:00+00:00,2026-03-02T20:54:00+00:00,
1857,90s amplifier tee,approved,variation,recraft-crisp,"line art amplifier for a country fan, chill mood, 4 colors",tee,bs_25,batch_20260521_6,1829,a7fdbe48-e7ee-db92-04e0-fb681604023a,18571,full,heather navy,2026-05-21T08:57:00+00:00,2026-05-23T21:57:00+00:00,
1858,90s microphone tee,live,new,gpt-image-2,"watercolor microphone for a guitarist, chill mood, 3 colors",tee,,batch_20260130_4,,fc89430b-066b-a95e-31b2-6741282f8489,18581,full,black,2026/01/30 08:55,2026/02/01 19:55,
1859,80s microphone tee,approved,new,recraft-crisp,"bold graphic microphone for a country fan, funny mood, 2 colors",tee,,batch_20260206_4,,e8cb396a-c172-b41b-ab26-badb4a0d7be3,18591,full,heather navy,2026-02-06T05:31:00+00:00,2026-02-06T07:31:00+00:00,
1860,  80s cassette tee,published,variation,nb2-4k,"retro cassette for a producer, chill mood, 2 colors",tee,bs_40,batch_20260325_4,1835,3f760d94-262f-5343-0542-6e9a6ae5cf13,18601,full,white,2026-03-25T10:03:00+00:00,2026-03-28T06:03:00+00:00,
1861,70s cassette tee,approved,new,gpt-image-2,"retro cassette for a metalhead, proud mood, 4 colors",tee,,batch_20260510_3,,6b01fb46-f858-b305-879a-413d205fe9bd,18611,full,sports grey,2026-05-10T06:12:00+00:00,2026/05/10 20:12,
1862,80s music notes tee,published,variation,gpt-image-2,"watercolor music notes for a country fan, rebellious mood, 4 colors",tee,bs_82,batch_20260523_6,1854,79fc2a87-a6af-2752-7cb0-85cf988a9985,18621,full,charcoal,2026-05-23T14:33:00+00:00,2026-05-24T04:33:00+00:00,
1863,modern cassette tee,live,new,recraft-crisp,"watercolor cassette for a vinyl collector, rebellious mood, 5 colors",tee,,batch_20260128_1,,a0b7aa53-3299-a2ab-85ec-79f0b6b3ed0d,18631,legacy-pre-funnel,heather navy,2026/01/28 17:38,2026-01-30T07:38:00+00:00,
1864,60s vinyl record tee,declined,variation,gpt-image-2,"line art vinyl record for a producer, funny mood, 5 colors",tee,,batch_20260312_4,1850,8a5e5ca3-d6e9-3e69-6c7c-5176dbbaccbe,18641,full,MG,2026-03-12T13:13:00+00:00,2026-03-12T15:13:00+00:00,
1865,70s vinyl record tee,declined,new,nb2-4k,"bold graphic vinyl record for a saxophonist, funny mood, 3 colors",tee,,batch_20260202_3,,7e697a67-ae41-da8c-b26d-c802351d9a8c,18651,full,sports grey,2026/02/02 07:55,2026-02-03T18:55:00+00:00,
1866,50s piano keys tee,published,variation,fal-flux,"retro piano keys for a classical musician, rebellious mood, 2 colors",tee,bs_106,batch_20260226_5,1828,d9aac151-6beb-2088-9ece-daaa792366de,18661,full,navy,2026-02-26T09:23:00+00:00,2026-02-26T18:23:00+00:00,
1867,50s microphone tee,approved,new,nb2-4k,"watercolor microphone for a country fan, proud mood, 5 colors",tee,,batch_20260104_5,,d40ba287-977a-81ac-fefb-06c3716d8547,18671,full,heather navy,2026-01-04T03:50:00+00:00,2026-01-06T13:50:00+00:00,
1868,80s music notes tee,published,variation,recraft-crisp,"watercolor music notes for a country fan, funny mood, 3 colors",tee,,batch_20260107_3,1861,8ebb4ca0-7baa-0336-3a4c-7623aad76dbd,18681,full,heather navy,2026-01-07T11:57:00+00:00,2026-01-08T01:57:00+00:00,
1869,modern guitar tee,mockup_approved,variation,gpt-image-2,"retro guitar for a classical musician, nostalgic mood, 4 colors",tee,bs_75,batch_20260502_5,1854,62a53833-4858-d357-9537-282eea7f6b73,18691,full,MG,2026-05-02T05:51:00+00:00,2026-05-02T07:51:00+00:00,
1870,60s microphone tee,live,variation,nb2-4k,"distressed microphone for a producer, chill mood, 2 colors",tee,bs_16,batch_20260422_5,1864,3d00f056-3d0d-aff9-1eef-9a025d5b9659,18701,full,black,2026-04-22T16:02:00+00:00,2026-04-25T14:02:00+00:00,2026-06-02T05:03:00+00:00
1871,modern piano keys tee,published,new,fal-flux,"line art piano keys for a saxophonist, nostalgic mood, 2 colors",tee,,batch_20260604_3,,3de59c3e-a577-d292-dd4e-8104b451d330,18711,full,charcoal,2026-06-04T10:38:00+00:00,2026-06-05T19:38:00+00:00,2026-02-25T01:28:00+00:00
1872,modern guitar tee,live,variation,gpt-image-2,"retro guitar for a guitarist, rebellious mood, 4 colors",tee,bs_21,batch_20260523_3,1849,c1f05357-3c18-2846-1800-5046ff273725,18721,full,navy,2026-05-23T15:27:00+00:00,2026-05-24T07:27:00+00:00,
1873,70s piano keys tee,live,new,recraft-crisp,"retro piano keys for a country fan, rebellious mood, 3 colors",tee,,batch_20260225_2,,41a666b8-a290-10dd-7a4c-2cce6edbd3c5,18731,full,MG,2026-02-25T06:18:00+00:00,2026-02-27T04:18:00+00:00,
1874,modern turntable tee,mockup_approved,variation,nb2-4k,"bold graphic turntable for a country fan, nostalgic mood, 6 colors",tee,bs_54,batch_20260520_3,1859,94e465c8-591f-e979-3fa0-decc21ec3130,18741,full,heather navy,2026-05-20T21:46:00+00:00,2026-05-21T18:46:00+00:00,2026-03-30T08:51:00+00:00
1875,80s sheet music tee,approved,new,fal-flux,"distressed sheet music for a saxophonist, nostalgic mood, 3 colors",tee,,batch_20260302_4,,812d444b-0886-597d-a34d-dd4110c00b67,18751,full,heather navy,2026-03-02T19:35:00+00:00,2026-03-03T08:35:00+00:00,
1876,80s microphone tee,mockup_approved,variation,recraft-crisp,"line art microphone for a country fan, rebellious mood, 4 colors",tee,bs_38,batch_20260516_6,1871,4b93d63c-53c6-933d-a760-039dbb8c4ab9,18761,full,white,2026-05-16T00:58:00+00:00,2026-05-16T02:58:00+00:00,
1877,  90s music notes tee,declined,variation,gpt-image-2,"watercolor music notes for a guitarist, rebellious mood, 3 colors",tee,bs_48,batch_20260103_2,1854,ee2638ea-8957-a52f-18d7-c4019f2356bf,18771,full,heather navy,2026-01-03T14:39:00+00:00,2026-01-05T13:39:00+00:00,
1878,80s microphone tee,approved,variation,nb2-4k,"bold graphic microphone for a metalhead, proud mood, 4 colors",tee,bs_85,batch_20260312_2,1843,dbd7d855-f5ce-6433-02e2-ad0288c72b1d,18781,full,charcoal,2026/03/12 04:49,2026-03-15T03:49:00+00:00,
1879,60s cassette tee,approved,new,gpt-image-2,"line art cassette for a country fan, rebellious mood, 4 colors",tee,,batch_20260203_5,,f9ebbc99-3362-e019-9878-fefc26f0631a,18791,full,royal,2026/02/03 07:21,2026-02-04T02:21:00+00:00,
1880,50s headphones tee,approved,variation,gpt-image-2,"watercolor headphones for a country fan, rebellious mood, 4 colors",tee,bs_54,batch_20260123_5,1873,2c7e7982-75a6-a328-4748-fb9ae4d6e793,18801,full,royal,2026-01-23T23:38:00+00:00,2026-01-24T06:38:00+00:00,2026-03-24T20:23:00+00:00
1881,  60s music notes tee,published,variation,nb2-4k,"distressed music notes for a guitarist, chill mood, 6 colors",tee,bs_58,batch_20260506_3,1876,ff1ef5b1-00ac-9d2d-ca1f-94e9e51089d4,18811,full,royal,2026-05-06T00:43:00+00:00,2026-05-06T16:43:00+00:00,
1882,50s cassette tee,published,variation,gpt-image-2,"retro cassette for a guitarist, funny mood, 4 colors",tee,bs_43,batch_20260414_1,1849,cb439477-a8a9-4615-a982-24fb95a944ef,18821,full,heather navy,2026-04-14T22:13:00+00:00,2026-04-16T04:13:00+00:00,
1883,80s piano keys tee,published,new,nb2-4k,"retro piano keys for a saxophonist, funny mood, 3 colors",tee,,batch_20260330_2,,c0e399a2-646d-d86d-b13c-c83534992cc3,18831,full,royal,2026-03-30T12:39:00+00:00,2026-04-01T19:39:00+00:00,
1884,90s sheet music tee,live,new,fal-flux,"line art sheet music for a drummer, chill mood, 5 colors",tee,,batch_20260412_1,,18d6c54e-caec-cca8-0987-d4a28ea1e8a6,18841,full,charcoal,2026-04-12T03:21:00+00:00,2026-04-12T23:21:00+00:00,2026-04-27T01:16:00+00:00
1885,70s music notes tee,approved,new,gpt-image-2,"vintage music notes for a drummer, funny mood, 5 colors",tee,,batch_20260423_3,,efae98e6-eb64-af63-d747-a08527c50ad0,18851,full,heather navy,2026-04-23T10:33:00+00:00,2026-04-23T11:33:00+00:00,
1886,50s music notes tee,mockup_approved,new,gpt-image-2,"distressed music notes for a saxophonist, chill mood, 3 colors",tee,,batch_20260129_6,,3aab660e-d9ea-2484-ebea-b1fbe683c36a,18861,legacy-pre-funnel,MG,2026-01-29T08:46:00+00:00,2026-01-29T20:46:00+00:00,
1887,  80s guitar tee,approved,new,fal-flux,"watercolor guitar for a classical musician, funny mood, 4 colors",tee,,batch_20260423_2,,f063e393-26da-f3e8-a4e2-1777f473ec7f,18871,full,royal,2026-04-23T04:23:00+00:00,2026-04-24T05:23:00+00:00,
1888,90s vinyl record tee,live,new,gpt-image-2,"watercolor vinyl record for a country fan, nostalgic mood, 2 colors",tee,,batch_20260402_4,,ad16a240-af35-3789-87dc-64b9758850d1,18881,full,white,2026-04-02T22:17:00+00:00,2026-04-04T21:17:00+00:00,
1889,modern amplifier tee,mockup_approved,variation,nb2-4k,"watercolor amplifier for a country fan, proud mood, 5 colors",tee,bs_37,batch_20260311_2,1849,72864b03-32a0-620a-6515-914802e9e175,18891,full,MG,2026-03-11T20:54:00+00:00,2026-03-14T18:54:00+00:00,
1890,modern microphone tee,gate_review,new,fal-flux,"distressed microphone for a metalhead, chill mood, 2 colors",tee,,batch_20260327_4,,39d18030-d7fb-c666-4400-eb1578953318,18901,unlinked-post-funnel,charcoal,2026-03-27T01:24:00+00:00,2026-03-27T07:24:00+00:00,
1891,  60s microphone tee,ready_for_ads,new,recraft-crisp,"vintage microphone for a drummer, nostalgic mood, 5 colors",tee,,batch_20260504_1,,56d3ecbc-9532-77fc-f704-ca3107f3b5b4,18911,full,navy,2026-05-04T03:49:00+00:00,2026-05-04T09:49:00+00:00,
1892,50s guitar tee,live,variation,recraft-crisp,"watercolor guitar for a vinyl collector, funny mood, 2 colors",tee,bs_14,batch_20260519_3,1863,c4904511-efb1-5b3f-9993-4b2b5d167bc3,18921,full,royal,2026/05/19 20:43,2026-05-20T06:43:00+00:00,
1893,60s vinyl record tee,ready_for_ads,new,fal-flux,"watercolor vinyl record for a classical musician, funny mood, 3 colors",tee,,batch_20260129_6,,e412a35c-b0ad-6a64-5c2a-cd8e0ec8c1bf,18931,full,MG,2026-01-29T21:30:00+00:00,2026/01/31 06:30,
1894,70s piano keys tee,approved,new,fal-flux,"bold graphic piano keys for a vinyl collector, proud mood, 4 colors",tee,,batch_20260121_4,,365bd885-9a50-453e-53b2-adc3f5c823d8,18941,full,royal,2026-01-21T10:40:00+00:00,2026-01-24T06:40:00+00:00,
1895,70s cassette tee,live,new,recraft-crisp,"retro cassette for a drummer, chill mood, 1 colors",tee,,batch_20260515_6,,994dd30d-beab-4bdc-5a74-f3c9252ffe95,18951,full,MG,2026-05-15T05:27:00+00:00,2026-05-15T05:27:00+00:00,
1896,modern guitar tee,published,variation,gpt-image-2,"retro guitar for a classical musician, proud mood, 1 colors",tee,bs_29,batch_20260115_1,1872,4eb065cf-bb4e-32f9-efcd-1eaffaa27856,18961,full,sports grey,2026-01-15T16:10:00+00:00,2026-01-17T19:10:00+00:00,
1897,modern vinyl record tee,approved,new,recraft-crisp,"retro vinyl record for a guitarist, chill mood, 5 colors",tee,,batch_20260216_2,,42811dc9-c5c2-1498-f35a-a4a7d73c4509,18971,full,navy,2026-02-16T22:02:00+00:00,2026-02-19T14:02:00+00:00,
1898,90s amplifier tee,approved,new,recraft-crisp,"watercolor amplifier for a drummer, rebellious mood, 3 colors",tee,,batch_20260415_3,,ffa0922e-87b8-7f81-db9c-4ea4ee7ea54a,18981,full,charcoal,2026-04-15T23:04:00+00:00,2026-04-17T15:04:00+00:00,
1899,80s vinyl record tee,live,variation,nb2-4k,"watercolor vinyl record for a drummer, proud mood, 4 colors",tee,bs_107,batch_20260423_1,1893,ad9b78cc-1619-118f-4be9-32731abcdf37,18991,full,heather navy,2026-04-23T10:33:00+00:00,2026-04-25T02:33:00+00:00,
1900,  70s sheet music tee,mockup_approved,new,recraft-crisp,"watercolor sheet music for a metalhead, proud mood, 4 colors",tee,,batch_20260118_6,,60bfd4f4-2b38-0471-014b-09cf39b0f60b,19001,full,heather navy,2026-01-18T11:37:00+00:00,2026-01-20T19:37:00+00:00,
1901,70s vinyl record tee   ,published,variation,nb2-4k,"distressed vinyl record for a classical musician, chill mood, 3 colors",tee,,batch_20260403_3,1866,1597388b-14cb-94a8-fc76-d54eb02bfe63,19011,full,black,2026-04-03T19:31:00+00:00,2026-04-04T18:31:00+00:00,
1902,80s turntable tee,live,new,nb2-4k,"watercolor turntable for a classical musician, chill mood, 5 colors",tee,,batch_20260219_1,,f1cda107-8932-7d45-5fb0-aa08abfd80c5,19021,full,royal,2026-02-19T07:03:00+00:00,2026-02-21T01:03:00+00:00,
1903,  50s microphone tee,ready_for_ads,new,gpt-image-2,"distressed microphone for a metalhead, funny mood, 2 colors",tee,,batch_20260416_3,,45c6f2af-346c-b4c2-dcfb-05c00f018109,19031,full,sports grey,2026-04-16T18:48:00+00:00,2026-04-17T21:48:00+00:00,
1904,  90s cassette tee,approved,variation,gpt-image-2,"vintage cassette for a metalhead, nostalgic mood, 5 colors",tee,bs_36,batch_20260524_4,1867,f5e6e31c-a258-bce3-a5a1-bafad0039aa7,19041,full,black,2026-05-24T10:32:00+00:00,2026-05-26T12:32:00+00:00,
1905,modern amplifier tee,live,variation,gpt-image-2,"retro amplifier for a saxophonist, funny mood, 3 colors",tee,bs_16,batch_20260415_4,1880,915fa12c-5df6-3a31-ec25-96c60ccf072c,19051,full,white,2026-04-15T11:40:00+00:00,2026-04-17T06:40:00+00:00,
1906,90s microphone tee,declined,new,nb2-4k,"bold graphic microphone for a country fan, chill mood, 5 colors",tee,,batch_20260406_5,,42d447fa-2c07-40bb-0e95-6975c613b625,19061,full,white,2026-04-06T23:32:00+00:00,2026-04-08T22:32:00+00:00,2026-04-26T02:16:00+00:00
1907,modern sheet music tee,approved,new,fal-flux,"line art sheet music for a producer, rebellious mood, 4 colors",tee,,batch_20260425_4,,42e95008-9b00-b493-ead9-f2693329b307,19071,full,MG,2026-04-25T07:43:00+00:00,2026-04-28T04:43:00+00:00,
1908,90s guitar tee,mockup_approved,new,nb2-4k,"watercolor guitar for a classical musician, funny mood, 3 colors",tee,,batch_20260111_6,,c9b9955e-3c08-2fc0-2154-a2442d83aa21,19081,full,black,2026/01/11 03:02,2026-01-13T19:02:00+00:00,
1909,90s guitar tee,approved,new,recraft-crisp,"watercolor guitar for a saxophonist, rebellious mood, 3 colors",tee,,batch_20260606_6,,6b930129-130d-b7aa-401f-7b40e0c6696c,19091,legacy-pre-funnel,white,2026-06-06T05:40:00+00:00,2026/06/07 05:40,
1910,80s vinyl record tee,published,new,gpt-image-2,"watercolor vinyl record for a producer, nostalgic mood, 4 colors",tee,,batch_20260416_1,,6a9e9c66-1246-a22d-9597-c1400e3ddd76,19101,full,black,2026-04-16T17:48:00+00:00,2026-04-17T13:48:00+00:00,
1911,80s guitar tee,approved,new,nb2-4k,"distressed guitar for a vinyl collector, nostalgic mood, 3 colors",tee,,batch_20260119_6,,16fcd9c6-e8f6-ff4e-1f60-9739628b9c81,19111,full,charcoal,2026-01-19T16:12:00+00:00,2026-01-20T20:12:00+00:00,
1912,90s cassette tee,approved,variation,nb2-4k,"retro cassette for a producer, chill mood, 3 colors",tee,bs_33,batch_20260307_6,1892,115a3a76-2ddc-251c-71a9-cc383d1acd3c,19121,full,MG,2026-03-07T20:09:00+00:00,2026/03/10 18:09,
1913,90s guitar tee,approved,variation,recraft-crisp,"vintage guitar for a metalhead, nostalgic mood, 5 colors",tee,bs_69,batch_20260411_4,1904,53ccc3f8-cdae-92d5-e6fb-57f64f1f4924,19131,full,white,2026-04-11T00:34:00+00:00,2026-04-13T12:34:00+00:00,
1914,modern amplifier tee,approved,new,nb2-4k,"line art amplifier for a guitarist, nostalgic mood, 4 colors",tee,,batch_20260116_3,,b4314092-6c32-93b5-6ae3-9e458fb16112,19141,full,MG,2026-01-16T01:39:00+00:00,2026-01-16T07:39:00+00:00,
1915,50s piano keys tee,approved,variation,recraft-crisp,"retro piano keys for a drummer, nostalgic mood, 4 colors",tee,,batch_20260416_3,1901,beff58f6-4159-4f5c-b024-f2a578490034,19151,full,MG,2026-04-16T23:19:00+00:00,2026-04-17T04:19:00+00:00,
1916,80s microphone tee,live,new,nb2-4k,"distressed microphone for a metalhead, funny mood, 2 colors",tee,,batch_20260610_1,,04554bb2-6a22-e9d2-24e7-98c037437dd7,19161,full,sports grey,2026-06-10T13:09:00+00:00,2026-06-12T05:09:00+00:00,
1917,80s guitar tee,declined,variation,nb2-4k,"retro guitar for a drummer, nostalgic mood, 2 colors",tee,bs_31,batch_20260519_5,1894,262b2366-d14e-214e-a449-9dc6233f66e8,19171,full,heather navy,2026-05-19T04:29:00+00:00,2026-05-21T16:29:00+00:00,2026-01-08T02:19:00+00:00
